"",SUID,GeneName,Betweenness,Stress,Degree,Radiality,Bridging,Centroid,Closeness,Eccentricity,EigenVector
265,327,TMEM209,216.151757,12172,137,3.057596822,4.016059686,-602,0.000256,0.333333333,0.011054528
266,328,MIS18BP1,3637.110969,162396,517,3.223932473,4.633235146,-268,0.00028,0.333333333,0.03507728
267,329,BIRC6,1690.242503,79244,336,3.155412115,4.685245579,-406,0.000269,0.333333333,0.021951374
268,330,CUTC,1381.940608,54608,268,3.125620655,5.729822878,-466,0.000265,0.333333333,0.018745214
269,331,THUMPD2,1425.518739,65042,299,3.14101291,5.266122273,-435,0.000267,0.333333333,0.022423734
270,332,UTP23,74.45801181,5084,91,3.034756703,3.577661245,-649,0.000253,0.333333333,0.008199283
271,333,USP39,998.8003856,51850,285,3.131082423,4.3054676,-455,0.000266,0.333333333,0.021837639
272,334,IKZF3,1557.286589,62016,311,3.135551142,4.902954101,-446,0.000266,0.333333333,0.018019841
273,335,STK11IP,34.77610234,1060,38,2.945878848,5.197679165,-791,0.000242,0.333333333,0.00173306
274,336,PHF13,708.6529747,29308,196,3.092353525,5.458724371,-533,0.00026,0.333333333,0.012761845
275,337,BTBD1,2734.959331,124368,440,3.194141013,4.423622764,-328,0.000275,0.333333333,0.027823995
276,338,KIAA1551,1950.860852,72818,316,3.144985104,5.494137043,-427,0.000268,0.333333333,0.018631245
277,339,GNB4,1285.159666,45980,228,3.107249255,6.65727831,-503,0.000262,0.333333333,0.014192261
278,340,FAM111A,1342.233125,51456,258,3.123634558,6.351266307,-470,0.000265,0.333333333,0.019441346
279,341,C3orf58,516.0950784,22544,166,3.078450844,5.583960267,-561,0.000258,0.333333333,0.011477691
280,342,ZNF720,75.92895433,3544,56,3.005958292,5.75650203,-705,0.000249,0.333333333,0.003499761
281,343,LINS,137.1662947,6228,91,3.037239325,5.331405546,-643,0.000253,0.333333333,0.00623406
282,344,CCDC109B,1784.268238,74368,305,3.139026812,5.834090298,-439,0.000267,0.333333333,0.020232669
283,345,ASH1L,3646.770935,138904,436,3.197120159,5.415252929,-322,0.000275,0.333333333,0.026639333
284,346,OXR1,1156.75367,49202,254,3.119662363,5.273901685,-478,0.000264,0.333333333,0.015544
285,347,PPTC7,1394.06339,55230,262,3.123634558,5.700171217,-470,0.000265,0.333333333,0.016363156
286,348,FAM91A1,722.384581,34414,213,3.102284012,5.076614903,-513,0.000262,0.333333333,0.015128548
287,349,PIK3R5,1330.634814,38958,221,3.102284012,6.531671423,-513,0.000262,0.333333333,0.011362924
288,350,MYNN,297.7591351,12974,137,3.059086395,4.811065049,-600,0.000256,0.333333333,0.009574193
289,351,MED17,2004.95867,90014,368,3.16633565,4.580733899,-384,0.000271,0.333333333,0.02344982
290,352,ARL6IP6,2630.989806,114290,391,3.184210526,5.454244083,-348,0.000273,0.333333333,0.027829945
291,353,ANKRD44,935.3837883,34830,210,3.097815293,6.123082771,-522,0.000261,0.333333333,0.01279183
292,354,DYNC1LI1,1513.226804,61798,296,3.132075472,5.014468117,-453,0.000266,0.333333333,0.01830227
293,355,C12orf44,874.0457321,32494,204,3.094836147,5.952831953,-528,0.000261,0.333333333,0.013366381
294,356,GMCL1,632.9925492,27604,190,3.091360477,5.35692976,-535,0.00026,0.333333333,0.013705243
295,357,NUDCD1,828.4512371,38654,223,3.106752731,5.323129949,-504,0.000262,0.333333333,0.016551986
296,358,DCTN4,498.4156537,21816,171,3.080436941,4.94299143,-557,0.000259,0.333333333,0.010876263
297,359,NUP107,2992.535149,157916,557,3.227904667,3.338879393,-260,0.00028,0.333333333,0.037071159
298,360,ARHGAP27,250.8141711,9630,106,3.047666336,6.182111433,-623,0.000254,0.333333333,0.006461536
299,361,INTS8,1406.727019,66608,312,3.143495531,4.805037404,-430,0.000267,0.333333333,0.0223413
300,362,PDGFC,2210.880857,96644,359,3.169811321,5.232223356,-377,0.000271,0.333333333,0.023205678
301,363,MED16,379.0130883,12850,133,3.059086395,5.703536484,-599,0.000256,0.333333333,0.007532028
302,364,CTDSPL2,435.8120892,20236,171,3.076464747,4.800120539,-565,0.000258,0.333333333,0.01311321
303,365,PRR11,1637.993714,67874,342,3.152432969,4.700519806,-412,0.000269,0.333333333,0.025506271
304,366,RC3H2,335.4533599,14978,143,3.062065541,5.086167433,-594,0.000256,0.333333333,0.010081126
305,367,MBTD1,1493.091298,64846,307,3.140019861,4.853417596,-437,0.000267,0.333333333,0.020367889
306,368,DGCR8,737.026069,27122,184,3.086395233,6.25759872,-545,0.000259,0.333333333,0.012066112
307,369,C7orf60,157.3974955,7480,104,3.042701092,4.302665096,-633,0.000254,0.333333333,0.007108254
308,370,RNF125,527.7102439,17732,150,3.07000993,6.31487308,-577,0.000257,0.333333333,0.008786478
309,371,MED4,906.5581024,42854,254,3.115193644,4.424135056,-487,0.000263,0.333333333,0.016460435
310,372,PSRC1,490.5017916,20550,184,3.086395233,4.831523795,-545,0.000259,0.333333333,0.01569807
311,373,PAXBP1,1106.694519,56670,287,3.133565045,4.55567876,-450,0.000266,0.333333333,0.020686187
312,374,TINF2,804.4773087,29818,184,3.084409136,6.473192191,-549,0.000259,0.333333333,0.010675112
313,375,XRN1,1387.6624,65214,308,3.141509434,4.73327633,-434,0.000267,0.333333333,0.020543753
314,376,CLK4,1384.848003,63828,307,3.141509434,4.572569444,-434,0.000267,0.333333333,0.020193524
315,377,NDC1,1002.405089,58484,330,3.148460775,3.557477855,-420,0.000268,0.333333333,0.026923287
316,378,DNAJB14,1097.357851,50944,265,3.127606753,4.475789386,-462,0.000265,0.333333333,0.01697735
317,379,EPG5,260.0733499,11418,117,3.052631579,5.698050279,-611,0.000255,0.333333333,0.007599719
318,380,MYBBP1A,594.9233651,23596,187,3.083912612,5.086252938,-550,0.000259,0.333333333,0.011944277
319,381,SP140L,200.340202,7104,101,3.039225422,5.370148226,-638,0.000253,0.333333333,0.005598881
320,382,LEMD3,4442.808845,192026,543,3.238828203,4.552944647,-238,0.000282,0.333333333,0.032688117
321,383,SPON2,260.1081087,6488,81,3.032770606,7.832558732,-650,0.000252,0.333333333,0.003750099
322,384,RNF219,379.2414166,17936,157,3.072492552,4.929382113,-573,0.000258,0.333333333,0.012186377
323,385,FAM214A,1172.671414,45544,231,3.11122145,6.065221389,-495,0.000263,0.333333333,0.014157458
324,386,RHNO1,556.2392349,28702,202,3.095829196,4.783532737,-526,0.000261,0.333333333,0.016181904
325,387,BANK1,1459.227798,57564,304,3.131578947,4.592501845,-454,0.000266,0.333333333,0.016517431
326,388,ZCCHC8,2820.807091,136338,454,3.205561072,4.40117448,-305,0.000277,0.333333333,0.029698393
327,389,DDX58,774.0053304,29452,201,3.091360477,5.498821348,-534,0.00026,0.333333333,0.012365377
328,390,PLEKHF2,1817.999388,74950,317,3.146971202,5.456631323,-423,0.000268,0.333333333,0.020477964
329,391,UBA52,514.9381322,18310,157,3.072492552,5.798456784,-573,0.000258,0.333333333,0.009554945
330,392,DPP8,840.6220835,38656,234,3.10774578,4.787887309,-502,0.000262,0.333333333,0.014952646
331,393,RICTOR,824.1729697,36802,240,3.106256207,4.426429368,-505,0.000262,0.333333333,0.015046082
332,394,MIER3,458.7403769,21398,170,3.080436941,5.039130193,-557,0.000259,0.333333333,0.011867776
333,395,VAV3,738.3092158,26580,190,3.086395233,5.815274765,-545,0.000259,0.333333333,0.011126377
334,396,MAVS,347.049329,11668,116,3.04816286,6.557753751,-621,0.000254,0.333333333,0.006119899
335,397,SLAMF6,632.0031426,20468,171,3.074478649,5.648418835,-568,0.000258,0.333333333,0.009198611
336,398,PAG1,1618.804065,71952,314,3.145978153,5.14574275,-425,0.000268,0.333333333,0.020261687
337,399,PROSER1,364.1360011,21004,181,3.083912612,4.243311356,-550,0.000259,0.333333333,0.014798953
338,400,CLEC2D,2211.621428,90180,374,3.163853029,4.77993222,-389,0.00027,0.333333333,0.021702871
339,401,TBC1D15,770.6537911,35096,217,3.103277061,5.166341144,-511,0.000262,0.333333333,0.014736582
340,402,DROSHA,2017.542783,91424,373,3.167328699,4.678489982,-382,0.000271,0.5,0.025047476
341,403,ZBTB44,748.7621436,28992,189,3.091360477,6.00998276,-535,0.00026,0.333333333,0.012612506
342,404,NUP85,1480.000393,77836,375,3.163853029,3.702675731,-389,0.00027,0.333333333,0.027596204
343,405,UBR7,1620.107337,77466,344,3.157894737,4.607947025,-401,0.00027,0.333333333,0.026469188
344,406,BORA,1171.227026,54600,313,3.139523337,4.228622924,-438,0.000267,0.333333333,0.023833078
345,407,CEP41,367.256459,13452,131,3.061569017,6.236038184,-595,0.000256,0.333333333,0.00949677
346,408,HERC5,436.8567928,14652,129,3.057100298,6.686031964,-604,0.000256,0.333333333,0.007765705
347,409,LRIF1,2143.374062,75592,294,3.140019861,6.437189491,-437,0.000267,0.333333333,0.018399807
348,410,GPBP1L1,542.0768611,24920,185,3.08490566,4.857705919,-548,0.000259,0.333333333,0.012192382
349,411,MIS18A,2220.547399,120678,492,3.203574975,3.295428961,-309,0.000276,0.333333333,0.034170939
350,412,PHF19,391.3016122,16230,154,3.070506455,5.36384491,-577,0.000257,0.333333333,0.01272793
351,413,HERC1,2654.716129,117038,398,3.184210526,5.149765018,-348,0.000273,0.333333333,0.02542489
352,414,GMNN,1593.634388,86446,391,3.176266137,3.766136109,-364,0.000272,0.333333333,0.031001587
353,415,ZCCHC6,3013.493891,118578,403,3.184210526,5.40861977,-348,0.000273,0.333333333,0.024138799
354,416,CKAP2,1805.553672,98536,435,3.185700099,3.5760786,-345,0.000274,0.333333333,0.032205488
355,417,ZRANB1,781.3559039,29164,200,3.089870904,5.556257976,-537,0.00026,0.333333333,0.012252178
356,418,YEATS4,1512.250014,81160,383,3.161866931,3.560936428,-393,0.00027,0.333333333,0.027663783
357,419,THRAP3,2490.541195,108630,392,3.180238332,5.143593669,-356,0.000273,0.333333333,0.026224573
358,420,ANKRD13C,269.0498485,10044,121,3.050148957,5.072276627,-617,0.000255,0.333333333,0.007351805
359,421,BUD13,4093.559141,184178,522,3.236345581,4.878260175,-243,0.000282,0.5,0.035414452
360,422,POLR3K,1727.347836,77046,341,3.153426018,4.804427534,-410,0.000269,0.333333333,0.023395864
361,423,ZNF654,865.1670805,34958,212,3.101787488,5.46509461,-514,0.000262,0.333333333,0.013255433
362,424,FAM126B,891.789562,33910,202,3.097318769,6.127195113,-523,0.000261,0.333333333,0.013200588
363,425,IP6K2,865.914579,35720,214,3.101787488,5.692066713,-514,0.000262,0.333333333,0.014129536
364,426,DAPP1,831.8431972,28592,209,3.088877855,5.358771527,-540,0.00026,0.333333333,0.010373444
365,427,COL4A3BP,386.0622812,17660,155,3.073982125,4.978231882,-570,0.000258,0.333333333,0.010215357
366,428,TIPIN,727.3295719,44470,303,3.12959285,2.916161772,-458,0.000265,0.333333333,0.023672821
367,429,DCLRE1C,1008.359351,40322,240,3.108738828,5.436372855,-500,0.000263,0.333333333,0.015334258
368,430,TTC33,673.8742189,27570,190,3.087388282,5.255341865,-543,0.00026,0.333333333,0.0121851
369,431,ZNF367,1307.631439,63468,316,3.149453823,4.684052204,-418,0.000268,0.333333333,0.0261713
370,432,JMY,588.2875217,23918,173,3.080933466,5.661756926,-556,0.000259,0.333333333,0.011188851
371,433,KLHL24,777.6810552,30732,211,3.095332671,4.925386103,-527,0.000261,0.333333333,0.012290588
372,434,TAOK1,1728.344035,75002,341,3.156901688,4.856297151,-403,0.000269,0.333333333,0.02392563
373,435,CCAR2,498.6304689,20528,161,3.077457795,5.991189772,-563,0.000258,0.333333333,0.011545768
374,436,ZWILCH,1380.746104,79346,381,3.170804369,3.481840418,-375,0.000271,0.333333333,0.03009775
375,437,PIK3AP1,1081.250085,44624,238,3.11122145,5.705286041,-495,0.000263,0.333333333,0.015330123
376,438,TSPAN14,862.6772453,30810,201,3.093346574,5.951720249,-530,0.00026,0.333333333,0.011625842
377,439,CENPW,670.9604817,36866,248,3.120158888,3.947722772,-477,0.000264,0.333333333,0.021997613
378,440,STRADA,2340.59167,90972,366,3.16633565,5.203366469,-384,0.000271,0.333333333,0.023519668
379,441,NUSAP1,1387.303806,81904,467,3.180238332,2.380640337,-356,0.000273,0.5,0.031580642
380,442,ZHX1,725.6600742,27824,179,3.082423039,6.093163929,-553,0.000259,0.333333333,0.011449105
381,443,PIP4K2C,411.4789048,11234,121,3.050645482,6.526140864,-617,0.000255,0.333333333,0.006130086
382,444,BRCC3,350.5246633,16024,150,3.069016882,5.115256222,-580,0.000257,0.333333333,0.011027933
383,445,BAG4,602.2610173,25656,185,3.085898709,5.420173565,-546,0.000259,0.333333333,0.012098491
384,446,RACGAP1,5006.269254,230698,586,3.269612711,4.861053684,-176,0.000287,0.333333333,0.043608552
385,447,PTBP2,4780.149967,200956,545,3.24428997,4.915636064,-227,0.000283,0.333333333,0.034305073
386,448,SRA1,39.77879481,1504,50,2.997517378,4.801201156,-715,0.000248,0.333333333,0.002881426
387,449,FANCD2,1906.015385,84164,369,3.160873883,4.659519548,-395,0.00027,0.333333333,0.026278173
388,450,NCAPG2,1846.382878,96322,432,3.187189672,3.61305118,-342,0.000274,0.333333333,0.03247215
389,451,NCOR1,2327.499901,95246,387,3.168321748,4.764674691,-380,0.000271,0.333333333,0.023755039
390,452,MLF1IP,4351.54393,216292,626,3.26266137,3.932285487,-190,0.000286,0.5,0.042684303
391,453,PI4KA,1586.73112,56400,279,3.127110228,5.655688512,-463,0.000265,0.333333333,0.016290405
392,454,PYCARD,784.8114358,30062,169,3.075471698,6.297960809,-567,0.000258,0.333333333,0.008449321
393,455,FAF1,1482.288188,62812,306,3.136544191,5.045547371,-444,0.000266,0.333333333,0.020535152
394,456,PTPMT1,113.8812856,3320,64,3.021350546,6.783736164,-673,0.000251,0.333333333,0.003810909
395,457,C12orf5,829.3818782,31050,201,3.094836147,5.784316282,-528,0.000261,0.333333333,0.012564948
396,458,RGCC,603.2434031,23728,171,3.079443893,5.873790407,-559,0.000259,0.333333333,0.010811367
397,459,SIN3A,1053.998396,45616,277,3.116683217,4.366167698,-484,0.000264,0.333333333,0.016388313
398,460,PREX1,1358.787717,49800,251,3.117179742,5.988944412,-483,0.000264,0.333333333,0.014782108
399,461,CCNK,688.6994645,28638,202,3.092353525,5.386596122,-533,0.00026,0.333333333,0.013818279
400,462,FAM175A,61.65343432,3422,76,3.015888779,3.699923822,-687,0.00025,0.333333333,0.005935731
401,463,TNFRSF10A,507.7535787,20734,191,3.078450844,4.215738198,-560,0.000258,0.333333333,0.010709895
402,464,EME1,747.1613767,32472,207,3.096822244,5.458686786,-524,0.000261,0.333333333,0.015515941
403,465,KBTBD7,747.2372196,29060,193,3.090863952,5.59373332,-536,0.00026,0.333333333,0.012336869
404,466,UIMC1,2709.003982,109682,408,3.178748759,4.840606922,-359,0.000273,0.333333333,0.025455653
405,467,RFWD2,907.7595886,40124,240,3.109731877,5.012299908,-498,0.000263,0.333333333,0.016378698
406,468,MARK4,689.1407142,26252,199,3.089870904,5.188123987,-538,0.00026,0.333333333,0.012789676
407,469,DEDD2,681.3599149,19212,157,3.070506455,6.860062435,-577,0.000257,0.333333333,0.008271307
408,470,RNF144B,877.7403997,32308,195,3.094836147,6.418112683,-528,0.000261,0.333333333,0.01259373
409,471,RRM2B,1289.484518,57830,279,3.131082423,5.236758906,-455,0.000266,0.333333333,0.018531409
410,472,REXO2,446.7859498,15636,140,3.065541212,6.245407807,-587,0.000257,0.333333333,0.00858338
411,473,MLST8,1133.081632,34354,213,3.095829196,6.24125306,-526,0.000261,0.333333333,0.011920923
412,474,BRD7,781.3495208,35704,221,3.104270109,5.120074716,-509,0.000262,0.333333333,0.016392285
413,475,GLTSCR2,614.7484636,20992,158,3.073982125,6.540291027,-570,0.000258,0.333333333,0.009696586
414,476,CTDSP1,673.1208329,19704,159,3.072989076,6.442607226,-572,0.000258,0.333333333,0.007830708
415,477,SHISA5,357.598331,10886,117,3.051142006,6.34405447,-616,0.000255,0.333333333,0.005925701
416,478,ZMAT3,1184.338918,50518,257,3.121648461,5.471180028,-474,0.000264,0.333333333,0.016703015
417,479,SESN3,1421.51346,59306,273,3.131082423,5.693457073,-455,0.000266,0.333333333,0.018556886
418,480,MRPL39,332.9850975,15504,150,3.066037736,4.409735424,-586,0.000257,0.333333333,0.010896067
419,481,ANAPC7,182.3319848,8718,125,3.048659384,4.090414146,-621,0.000254,0.333333333,0.009170924
420,482,RNF34,630.361756,28056,189,3.091857001,5.588423528,-534,0.00026,0.5,0.012947386
421,483,MST4,1021.020362,53718,309,3.139026812,3.913395258,-439,0.000267,0.333333333,0.022769608
422,484,IFT57,517.3726949,19824,144,3.06653426,6.886480552,-585,0.000257,0.333333333,0.009592137
423,485,ATG4D,324.3596107,7910,87,3.02979146,8.224472774,-654,0.000252,0.333333333,0.004064136
424,486,SESN1,910.8349237,31878,206,3.095332671,5.840951728,-527,0.000261,0.333333333,0.011652746
425,487,PERP,682.6736177,25484,181,3.083416087,5.58656982,-551,0.000259,0.333333333,0.011719047
426,488,CAB39,1481.896244,58730,285,3.132571996,5.362755158,-452,0.000266,0.333333333,0.01796895
427,489,LATS2,551.3192208,25596,205,3.095332671,4.39926524,-527,0.000261,0.5,0.013976073
428,490,PRKAG2,857.5573706,31288,204,3.093346574,5.666016014,-531,0.00026,0.333333333,0.012487871
429,491,SIRT1,2232.344155,94852,374,3.168818272,4.89359493,-379,0.000271,0.333333333,0.023497001
430,492,STRADB,2263.322234,96052,376,3.17428004,4.965407675,-368,0.000272,0.5,0.025093467
431,493,ADIPOR1,693.6064631,23212,168,3.080436941,6.576461124,-557,0.000259,0.333333333,0.010266645
432,494,E4F1,697.2075355,19210,151,3.07000993,7.206898622,-576,0.000257,0.333333333,0.007959017
433,495,APPL1,858.1467126,35470,219,3.102780536,5.352069671,-512,0.000262,0.333333333,0.01408702
434,496,PALB2,1134.850529,52694,279,3.128103277,4.751726822,-461,0.000265,0.333333333,0.019745188
435,497,EZR,1077.766465,46322,257,3.116186693,5.139547742,-485,0.000264,0.333333333,0.016688587
436,498,MTRF1L,204.6055681,7472,91,3.041211519,6.902266409,-636,0.000253,0.333333333,0.005917218
437,499,ISG20L2,472.1552328,18084,153,3.069513406,5.836280985,-578,0.000257,0.333333333,0.010192471
438,500,NQO1,212.1799268,6600,93,3.037735849,6.543425631,-643,0.000253,0.333333333,0.005650094
439,501,PIK3CB,2866.500345,114496,428,3.182720953,4.709668491,-351,0.000273,0.333333333,0.024148961
440,502,ETV5,1359.008231,58300,271,3.127110228,5.726310493,-463,0.000265,0.333333333,0.018159423
441,503,NSMAF,1705.180067,73770,325,3.149453823,5.235722126,-418,0.000268,0.333333333,0.022174994
442,504,GHR,2085.666502,74390,315,3.143992056,5.705511099,-429,0.000268,0.333333333,0.018391023
443,505,EFNB1,578.823587,19594,147,3.06653426,6.566644894,-585,0.000257,0.333333333,0.008310873
444,506,NEK7,3797.899832,177470,517,3.23733863,4.647612747,-241,0.000282,0.333333333,0.034631042
445,507,ARSB,1141.943786,43430,231,3.11122145,6.172804235,-494,0.000263,0.333333333,0.01513146
446,508,FAM65B,2836.141367,106450,397,3.175769613,5.238793728,-365,0.000272,0.333333333,0.022782347
447,509,AARS,1047.094329,34410,206,3.097318769,6.66069252,-523,0.000261,0.333333333,0.013249607
448,510,ZNF200,1506.157347,63654,295,3.136544191,5.324026647,-444,0.000266,0.333333333,0.020199367
449,511,PACSIN2,1090.150258,39872,219,3.105263158,6.378875326,-507,0.000262,0.333333333,0.013526816
450,512,GZMB,413.8059577,13762,131,3.051142006,6.094912139,-615,0.000255,0.333333333,0.006917197
451,513,CD1D,739.7842216,26066,189,3.085402185,5.728521725,-546,0.000259,0.333333333,0.010511661
452,514,HDAC5,1312.01708,54634,287,3.128103277,4.936195186,-461,0.000265,0.333333333,0.018372637
453,515,MPHOSPH8,1048.161929,35232,212,3.099304866,6.205198728,-518,0.000261,0.333333333,0.012564863
454,516,ICAM5,490.9794012,15282,135,3.062562066,6.738155042,-593,0.000256,0.333333333,0.007173165
455,517,ALG13,1148.031125,49226,231,3.109731877,6.145752088,-498,0.000263,0.333333333,0.015567035
456,518,PRKAR1A,2262.102443,101936,384,3.176266137,4.842540698,-364,0.000272,0.333333333,0.025247937
457,519,SCCPDH,681.9784893,24546,158,3.074975174,7.266058098,-568,0.000258,0.333333333,0.010733263
458,520,CCR6,1294.530524,43882,239,3.110228401,5.93408074,-497,0.000263,0.333333333,0.013268823
459,521,MFAP1,1201.475955,54884,270,3.129096326,5.237436716,-459,0.000265,0.333333333,0.019235179
460,522,FARS2,2431.624419,102846,366,3.17428004,5.659309867,-368,0.000272,0.333333333,0.026130849
461,523,RIPK2,1384.740643,58706,310,3.133565045,4.487457333,-450,0.000266,0.333333333,0.018780206
462,524,FAM179B,1520.633532,67126,304,3.142502483,4.755184575,-432,0.000267,0.333333333,0.019049754
463,525,CSNK1G2,3621.68928,140514,438,3.200099305,5.559423342,-316,0.000276,0.333333333,0.027566098
